problem_id,feedback,block,ambiguity,corr,n,bRate,bRate_std,ev_A,ev_B,ev_diff,n_outcomes_B,ev_max_conflict
4870,False,1,False,0,15,0.7733333333333333,0.3011090610836324,11.0,12.3,-1.3,2,False
4870,True,2,False,0,15,0.8000000000000002,0.2725540575476987,11.0,12.3,-1.3,2,False
4876,False,1,False,0,16,0.4375000000000001,0.4145278438577236,21.6,20.25,1.35,2,True
4876,True,2,False,0,16,0.45,0.3759432581299117,21.6,20.25,1.35,2,True
4878,False,1,False,0,16,0.1875,0.2872281323269015,26.0,20.3,5.7,2,False
4878,True,3,False,0,17,0.1058823529411764,0.1434860107958878,26.0,20.3,5.7,2,False
4880,False,1,False,0,16,0.425,0.3991657967979387,26.0,27.4,-1.4,2,False
4880,True,2,False,0,17,0.4352941176470588,0.3334313581357268,26.0,27.4,-1.4,2,False
4881,False,1,True,0,16,0.8125,0.3461695153148719,0.0,1.1,-1.1,9,False
4881,True,4,True,0,15,0.7466666666666667,0.2875181153713043,0.0,1.1,-1.1,9,False
4883,False,1,False,0,16,0.3750000000000001,0.3855731664245667,13.0,11.5,1.5,2,True
4883,True,5,False,0,16,0.375,0.4250490167812021,13.0,11.5,1.5,2,True
4898,False,1,True,0,17,0.5176470588235293,0.3395498750508661,21.0,19.25,1.75,2,True
4898,True,2,True,0,16,0.6124999999999999,0.3685557397915997,21.0,19.25,1.75,2,True
4903,False,1,True,0,17,0.5294117647058824,0.3531372004659678,11.8,14.5,-2.7,2,False
4903,True,5,True,0,30,0.5,0.3005741632047021,11.8,14.5,-2.7,2,False
4909,False,1,True,0,17,0.7999999999999999,0.33166247903554,20.0,21.85,-1.85,2,False
4909,True,3,True,0,16,0.85,0.3055050463303893,20.0,21.85,-1.85,2,False
4910,False,1,True,0,15,0.7333333333333335,0.3177300441449957,18.0,23.2,-5.2,2,False
4910,True,5,True,0,15,0.7333333333333336,0.3265986323710904,18.0,23.2,-5.2,2,False
4911,False,1,False,0,15,0.7466666666666666,0.3335237551331168,30.0,33.5,-3.5,2,False
4911,True,2,False,0,16,1.0,0.0,30.0,33.5,-3.5,2,False
4916,False,1,False,0,15,0.2933333333333333,0.3283436063174123,16.0,12.8,3.2,7,True
4916,True,4,False,0,15,0.4666666666666667,0.3518657752744984,16.0,12.8,3.2,7,True
4919,False,1,False,0,15,0.7466666666666666,0.3335237551331168,17.0,26.6,-9.6,9,False
4919,True,4,False,0,16,0.8500000000000001,0.2366431913239846,17.0,26.6,-9.6,9,False
4925,False,1,True,0,16,0.65,0.3055050463303893,18.25,21.5,-3.25,7,True
4925,True,3,True,0,15,0.7466666666666666,0.2875181153713043,18.25,21.5,-3.25,7,True
4928,False,1,True,0,15,0.5066666666666666,0.3844600418893019,28.0,30.0,-2.0,2,False
4928,True,3,True,0,15,0.5333333333333333,0.3829708431025353,28.0,30.0,-2.0,2,False
4961,False,1,False,0,16,0.4000000000000001,0.3577708763999664,26.0,23.6,2.4,5,True
4961,True,2,False,0,15,0.3466666666666667,0.3888934240098375,26.0,23.6,2.4,5,True
4963,False,1,False,0,16,0.475,0.3568379650952703,7.0,5.62,1.38,2,False
4963,True,5,False,0,15,0.4,0.3625307868699864,7.0,5.62,1.38,2,False
4973,False,1,False,0,15,0.2133333333333333,0.3159264531651691,19.0,22.8,-3.8,2,False
4973,True,4,False,0,16,0.3125,0.3792536530256937,19.0,22.8,-3.8,2,False
4976,False,1,False,0,15,0.5866666666666667,0.3739111175259754,3.0,14.0,-11.0,2,False
4976,True,5,False,0,15,0.8266666666666667,0.2604026186687142,3.0,14.0,-11.0,2,False
4978,False,1,False,0,15,0.2666666666666666,0.2992052966172383,5.0,2.5,2.5,3,True
4978,True,3,False,0,16,0.2,0.3265986323710904,5.0,2.5,2.5,3,True
4979,False,1,False,0,15,0.1733333333333333,0.2604026186687142,3.25,0.4,2.85,9,False
4979,True,5,False,0,15,0.0933333333333333,0.1830950832868254,3.25,0.4,2.85,9,False
4980,False,1,False,-1,15,0.4266666666666665,0.384460041889302,-3.0,-3.5,0.5,2,True
4980,True,3,False,-1,17,0.4470588235294118,0.2960524595802734,-3.0,-3.5,0.5,2,True
4992,False,1,False,0,15,0.28,0.405674042269688,12.0,15.6,-3.6,7,False
4992,True,3,False,0,16,0.4375,0.3364025366531392,12.0,15.6,-3.6,7,False
4995,False,1,False,0,16,0.2625000000000001,0.3630886025935451,30.0,30.0,0.0,1,False
4995,True,2,False,0,15,0.4533333333333333,0.4172472146045293,30.0,30.0,0.0,1,False
4996,False,1,False,-1,16,0.775,0.3336665001664586,18.9,25.8,-6.9,2,False
4996,True,3,False,-1,16,0.8625,0.25,18.9,25.8,-6.9,2,False
4997,False,1,False,0,16,0.5875000000000001,0.4349329450233296,-5.0,-3.0,-2.0,7,False
4997,True,2,False,0,15,0.4933333333333334,0.3369329451445933,-5.0,-3.0,-2.0,7,False
4999,False,1,False,0,16,0.125,0.1914854215512677,-7.91,-18.9,10.99,2,False
4999,True,4,False,0,16,0.1375,0.25,-7.91,-18.9,10.99,2,False
5002,False,1,True,0,16,0.1875,0.2963668897386031,-10.0,-20.6,10.6,7,True
5002,True,3,True,0,15,0.1199999999999999,0.2704493615131253,-10.0,-20.6,10.6,7,True
5010,False,1,False,0,16,0.7500000000000001,0.322490309931942,0.0,8.6,-8.6,2,False
5010,True,3,False,0,16,0.85,0.2366431913239846,0.0,8.6,-8.6,2,False
5012,False,1,False,0,16,0.2,0.2065591117977288,18.1,10.85,7.25,7,True
5012,True,2,False,0,15,0.1733333333333333,0.2914659173083209,18.1,10.85,7.25,7,True
5020,False,1,True,0,16,0.1875,0.3138470965295043,25.0,26.7,-1.7,2,False
5020,True,4,True,0,16,0.175,0.2720294101747089,25.0,26.7,-1.7,2,False
5021,False,1,True,0,16,0.7125,0.2918332857414772,9.2,15.75,-6.55,5,False
5021,True,5,True,0,16,0.8624999999999999,0.202895703913776,9.2,15.75,-6.55,5,False
5022,False,1,True,-1,16,0.5750000000000001,0.4312771730569565,11.0,20.44,-9.44,2,False
5022,True,4,True,-1,16,0.8625,0.202895703913776,11.0,20.44,-9.44,2,False
5026,False,1,False,0,16,0.3625,0.3518996068956789,1.0,-4.75,5.75,7,True
5026,True,5,False,0,16,0.525,0.3991657967979387,1.0,-4.75,5.75,7,True
5037,False,1,False,0,15,0.2266666666666667,0.3614784456460256,23.0,32.75,-9.75,2,False
5037,True,3,False,0,16,0.6125,0.4470272176650247,23.0,32.75,-9.75,2,False
5044,False,1,False,0,15,0.2266666666666667,0.3195234546871921,2.0,-4.9,6.9,7,True
5044,True,2,False,0,16,0.2125,0.4031128874149275,2.0,-4.9,6.9,7,True
5045,False,1,False,0,15,0.1866666666666666,0.2669046557070431,-10.0,-11.9,1.9,2,False
5045,True,2,False,0,16,0.0,0.0,-10.0,-11.9,1.9,2,False
5047,False,1,False,0,16,0.5875,0.4031128874149274,29.0,35.0,-6.0,2,False
5047,True,3,False,0,15,0.8133333333333332,0.3583028779970269,29.0,35.0,-6.0,2,False
5073,False,1,False,0,15,0.5866666666666666,0.3335237551331168,-10.0,-17.6,7.6,2,True
5073,True,5,False,0,15,0.4933333333333333,0.3844600418893019,-10.0,-17.6,7.6,2,True
5076,False,1,False,0,15,0.4,0.3464101615137754,19.0,20.2,-1.2,2,False
5076,True,2,False,0,16,0.525,0.3785938897200182,19.0,20.2,-1.2,2,False
5077,False,1,False,0,15,0.92,0.1820517979665599,-7.0,3.31,-10.31,2,False
5077,True,4,False,0,15,0.9333333333333332,0.2581988897471611,-7.0,3.31,-10.31,2,False
5080,False,1,False,0,15,0.24,0.3135055251278904,18.0,15.25,2.75,3,True
5080,True,4,False,0,15,0.4666666666666667,0.3976119189552021,18.0,15.25,2.75,3,True
5083,False,1,False,0,15,0.6666666666666667,0.3265986323710904,30.0,39.75,-9.75,2,False
5083,True,5,False,0,16,0.725,0.3255764119219941,30.0,39.75,-9.75,2,False
5085,False,1,False,0,15,0.88,0.1971221521218324,-2.2,4.8,-7.0,7,False
5085,True,2,False,0,15,0.7466666666666666,0.358302877997027,-2.2,4.8,-7.0,7,False
5087,False,1,False,0,16,0.6375,0.3364025366531392,20.0,20.0,0.0,1,False
5087,True,4,False,0,16,0.6375000000000001,0.3739429546512854,20.0,20.0,0.0,1,False
5089,False,1,False,0,16,0.5625,0.4080441152620633,-8.0,-11.25,3.25,3,True
5089,True,3,False,0,16,0.7625000000000001,0.2753785273643051,-8.0,-11.25,3.25,3,True
5091,False,1,False,0,16,0.475,0.3785938897200182,-1.8,0.75,-2.55,9,False
5091,True,4,False,0,15,0.5733333333333334,0.3614784456460256,-1.8,0.75,-2.55,9,False
5096,False,1,False,0,16,0.5499999999999999,0.409878030638384,17.0,15.25,1.75,9,True
5096,True,5,False,0,16,0.5999999999999999,0.3502380143083653,17.0,15.25,1.75,9,True
5100,False,1,False,0,16,0.675,0.3785938897200183,-4.0,-6.2,2.2,7,True
5100,True,3,False,0,17,0.6000000000000001,0.3464101615137754,-4.0,-6.2,2.2,7,True
5102,False,1,True,0,16,0.1125,0.206155281280883,-2.0,-8.5,6.5,5,False
5102,True,4,True,0,16,0.1125,0.2305789814069501,-2.0,-8.5,6.5,5,False
5103,False,1,False,0,31,0.4129032258064515,0.3422883146158814,25.0,22.2,2.8,2,True
5103,True,4,False,0,17,0.3882352941176471,0.4211329257805314,25.0,22.2,2.8,2,True
5109,False,1,True,0,15,0.3333333333333333,0.3598941643369749,28.0,24.4,3.6,2,False
5109,True,3,True,0,16,0.3125,0.3792536530256938,28.0,24.4,3.6,2,False
5112,False,1,False,-1,15,0.5866666666666666,0.324844285041017,-7.81,-16.2,8.39,2,True
5112,True,5,False,-1,16,0.4125,0.389657969677682,-7.81,-16.2,8.39,2,True
5133,False,1,False,0,30,0.4199999999999999,0.3800181483869529,1.0,-5.7,6.7,7,True
5133,True,3,False,0,16,0.4625,0.4425306015783918,1.0,-5.7,6.7,7,True
5134,False,1,False,0,16,0.6125,0.4224926034855522,29.7,20.03,9.67,2,False
5134,True,2,False,0,16,0.325,0.3568379650952703,29.7,20.03,9.67,2,False
5135,False,1,False,0,15,0.3733333333333333,0.3614784456460256,14.0,10.5,3.5,2,True
5135,True,3,False,0,17,0.4,0.3741657386773941,14.0,10.5,3.5,2,True
5140,False,1,True,0,16,0.3375,0.3324154027718932,19.0,17.0,2.0,2,True
5140,True,2,True,0,15,0.4266666666666667,0.3369329451445933,19.0,17.0,2.0,2,True
5142,False,1,False,0,15,0.5733333333333334,0.4463609472591607,28.0,25.0,3.0,2,False
5142,True,5,False,0,17,0.5294117647058824,0.4058397249567139,28.0,25.0,3.0,2,False
5146,False,1,False,0,15,0.2533333333333333,0.3661901665736508,9.0,7.99,1.01,2,False
5146,True,4,False,0,15,0.0266666666666666,0.0703731550548996,9.0,7.99,1.01,2,False
5151,False,1,False,0,15,0.7866666666666667,0.3159264531651691,-10.0,-5.56,-4.44,2,False
5151,True,5,False,0,15,0.8533333333333333,0.2972893411828826,-10.0,-5.56,-4.44,2,False
5163,False,1,False,0,15,0.2933333333333333,0.3104528182847636,26.0,20.9,5.1,4,True
5163,True,5,False,0,15,0.4133333333333333,0.381475830851457,26.0,20.9,5.1,4,True
5166,False,1,True,0,16,0.5499999999999999,0.3687817782917155,5.0,2.5,2.5,2,True
5166,True,2,True,0,16,0.4375,0.311715682420161,5.0,2.5,2.5,2,True
5169,False,1,False,0,16,0.6749999999999999,0.3415650255319866,11.35,10.84,0.51,2,False
5169,True,3,False,0,15,0.52,0.4394802124588285,11.35,10.84,0.51,2,False
5173,False,1,False,0,16,0.6625000000000001,0.4047633053197057,-5.0,-2.2,-2.8,2,False
5173,True,2,False,0,15,0.7466666666666666,0.3583028779970269,-5.0,-2.2,-2.8,2,False
5184,False,1,True,0,15,0.6933333333333332,0.3011090610836324,25.0,24.75,0.25,8,True
5184,True,3,True,0,16,0.7749999999999999,0.3255764119219941,25.0,24.75,0.25,8,True
5186,False,1,False,0,15,0.5733333333333334,0.3453086955726647,4.0,8.5,-4.5,2,False
5186,True,2,False,0,16,0.525,0.3492849839314596,4.0,8.5,-4.5,2,False
5198,False,1,False,0,16,0.375,0.3924283374069717,26.75,30.0,-3.25,6,False
5198,True,2,False,0,16,0.4625000000000001,0.3630886025935451,26.75,30.0,-3.25,6,False
5202,False,1,False,0,16,0.1,0.1932183566158592,3.0,-5.25,8.25,6,True
5202,True,4,False,0,16,0.175,0.2720294101747089,3.0,-5.25,8.25,6,True
5203,False,1,True,0,17,0.2470588235294117,0.3572772856249462,8.8,8.4,0.4,2,True
5203,True,5,True,0,16,0.45,0.3614784456460256,8.8,8.4,0.4,2,True
5207,False,1,False,0,16,0.8241379310344827,0.3007086359083643,8.0,15.1,-7.1,2,False
5207,True,5,False,0,17,0.8705882352941176,0.2640187159141207,8.0,15.1,-7.1,2,False
5214,False,1,True,0,16,0.8625,0.2276693508870557,-4.0,-1.15,-2.85,2,False
5214,True,4,True,0,15,0.9066666666666666,0.2250925735484552,-4.0,-1.15,-2.85,2,False
5215,False,1,False,0,17,0.8588235294117647,0.3063062673400019,29.0,34.01,-5.01,2,False
5215,True,4,False,0,16,0.8500000000000001,0.2476556749467561,29.0,34.01,-5.01,2,False
5216,False,1,False,0,16,0.6875,0.4064070209367287,-8.0,-6.6,-1.4,4,False
5216,True,5,False,0,17,0.7882352941176469,0.2595244519818327,-8.0,-6.6,-1.4,4,False
5217,False,1,False,0,16,0.8125000000000001,0.2872281323269013,17.0,26.92,-9.92,5,False
5217,True,4,False,0,17,0.9176470588235294,0.1740520544178057,17.0,26.92,-9.92,5,False
5221,False,1,False,0,16,0.9,0.2633122354417533,-9.0,0.8,-9.8,2,False
5221,True,4,False,0,16,0.9625,0.0806225774829854,-9.0,0.8,-9.8,2,False
5222,False,1,False,-1,16,0.7625,0.3879432948254164,-6.2,-2.8,-3.4,3,False
5222,True,3,False,-1,15,0.8133333333333334,0.2972893411828826,-6.2,-2.8,-3.4,3,False
5223,False,1,False,0,16,0.6625,0.3480900266693469,3.2,10.0,-6.8,2,False
5223,True,2,False,0,16,0.8125000000000002,0.212524508390601,3.2,10.0,-6.8,2,False
5227,False,1,False,0,16,0.75,0.322490309931942,7.0,12.7,-5.7,2,False
5227,True,4,False,0,16,0.9375,0.1204159457879229,7.0,12.7,-5.7,2,False
5228,False,1,False,0,17,0.4513368983957221,0.3545591660587361,10.0,12.4,-2.4,2,False
5228,True,3,False,0,17,0.5647058823529412,0.2935582916359803,10.0,12.4,-2.4,2,False
5230,False,1,False,0,17,0.4,0.3937003937005905,-3.0,-1.9,-1.1,2,True
5230,True,5,False,0,17,0.4235294117647059,0.3800154795608757,-3.0,-1.9,-1.1,2,True
5231,False,1,False,0,17,0.4117647058823529,0.4151541173786797,13.0,7.8,5.2,9,False
5231,True,4,False,0,17,0.6352941176470588,0.3258473117707668,13.0,7.8,5.2,9,False
5232,False,1,False,0,17,0.1764705882352941,0.2537947294682897,29.0,22.2,6.8,2,False
5232,True,2,False,0,17,0.0941176470588235,0.1886484436567597,29.0,22.2,6.8,2,False
5234,False,1,False,0,16,0.4125,0.3964425136973413,2.0,2.4,-0.4,8,False
5234,True,5,False,0,16,0.3750000000000001,0.3855731664245667,2.0,2.4,-0.4,8,False
5235,False,1,False,-1,16,0.35,0.3306559138036598,-3.0,-9.64,6.64,2,True
5235,True,3,False,-1,19,0.3578947368421053,0.3746343246326776,-3.0,-9.64,6.64,2,True
5236,False,1,False,0,16,0.475,0.2909753712372692,14.0,15.1,-1.1,2,True
5236,True,2,False,0,19,0.4210526315789473,0.431507624972441,14.0,15.1,-1.1,2,True
5238,False,1,False,-1,15,0.4266666666666665,0.3369329451445933,0.8,-1.35,2.15,2,False
5238,True,2,False,-1,20,0.24,0.3015748139700207,0.8,-1.35,2.15,2,False
5241,False,1,True,0,16,0.6750000000000002,0.3492849839314596,14.0,14.2,-0.2,2,False
5241,True,4,True,0,17,0.5647058823529412,0.3690209622612721,14.0,14.2,-0.2,2,False
5243,False,1,False,0,16,0.3125,0.3263433774416144,26.8,30.0,-3.2,2,False
5243,True,3,False,0,19,0.4947368421052633,0.4129483209670112,26.8,30.0,-3.2,2,False
5244,False,1,True,1,16,0.6375000000000001,0.2941088233970548,8.0,8.0,0.0,2,False
5244,True,2,True,1,18,0.5888888888888889,0.4085683597333051,8.0,8.0,0.0,2,False
5249,False,1,True,0,16,0.0375,0.1087811258138714,4.0,-1.2,5.2,2,False
5249,True,3,True,0,16,0.0625,0.1586400537905439,4.0,-1.2,5.2,2,False
5250,False,1,False,0,17,0.3058823529411764,0.3472581680740104,-7.0,-10.4,3.4,9,True
5250,True,4,False,0,17,0.2,0.2449489742783178,-7.0,-10.4,3.4,9,True
5253,False,1,False,0,17,0.7647058823529412,0.2473387769603369,6.0,10.8,-4.8,5,True
5253,True,2,False,0,17,0.7176470588235294,0.3166924654093602,6.0,10.8,-4.8,5,True
5254,False,1,True,0,17,0.5176470588235293,0.3539690913724796,3.6,3.8,-0.2,3,False
5254,True,2,True,0,16,0.65,0.3306559138036598,3.6,3.8,-0.2,3,False
5264,False,1,True,0,16,0.8750000000000001,0.1914854215512676,-10.0,-5.0,-5.0,7,False
5264,True,3,True,0,15,1.0,0.0,-10.0,-5.0,-5.0,7,False
5269,False,1,False,0,16,0.7375,0.3630886025935451,-9.0,-4.75,-4.25,7,False
5269,True,4,False,0,15,0.8133333333333334,0.2972893411828826,-9.0,-4.75,-4.25,7,False
5271,False,1,False,0,16,0.5874999999999999,0.3964425136973413,25.0,40.2,-15.2,2,False
5271,True,4,False,0,15,0.7066666666666668,0.3369329451445933,25.0,40.2,-15.2,2,False
5272,False,1,False,0,16,0.3875000000000001,0.3383784863137726,27.0,24.0,3.0,2,True
5272,True,5,False,0,30,0.52,0.3986183032979518,27.0,24.0,3.0,2,True
5274,False,1,False,0,16,0.6,0.4560701700396551,2.98,14.7,-11.72,2,False
5274,True,5,False,0,15,0.5333333333333333,0.3976119189552021,2.98,14.7,-11.72,2,False
5281,False,1,False,0,15,0.6533333333333332,0.358302877997027,21.0,31.75,-10.75,3,False
5281,True,2,False,0,16,0.6375,0.4395072999014541,21.0,31.75,-10.75,3,False
5327,False,1,False,0,16,0.4125,0.3685557397915997,27.0,26.0,1.0,7,True
5327,True,5,False,0,15,0.52,0.3609511245109431,27.0,26.0,1.0,7,True
5329,False,1,True,0,17,0.5882352941176471,0.3638034375544994,11.0,9.8,1.2,3,True
5329,True,4,True,0,16,0.4125,0.4096746676734276,11.0,9.8,1.2,3,True
5332,False,1,True,1,15,0.5733333333333334,0.4061433010064071,-5.6,-7.0,1.4,2,True
5332,True,3,True,1,15,0.6666666666666664,0.3265986323710904,-5.6,-7.0,1.4,2,True
5335,False,1,False,0,16,0.625,0.3568379650952703,15.0,21.2,-6.2,9,True
5335,True,3,False,0,15,0.7333333333333333,0.3903600291794133,15.0,21.2,-6.2,9,True
5347,False,1,False,0,15,0.68,0.3764495792457281,15.0,17.55,-2.55,2,False
5347,True,3,False,0,15,0.6666666666666666,0.4386125310350269,15.0,17.55,-2.55,2,False
5387,False,1,False,0,15,0.9333333333333332,0.1447493728911492,-6.0,3.75,-9.75,7,False
5387,True,4,False,0,16,0.975,0.0683130051063973,-6.0,3.75,-9.75,7,False
5389,False,1,False,0,15,0.8,0.2390457218668787,17.0,15.48,1.52,8,True
5389,True,4,False,0,15,0.7733333333333333,0.2711527420547495,17.0,15.48,1.52,8,True
5390,False,1,False,0,15,0.7561904761904761,0.3210526902736883,-7.0,-6.2,-0.8,7,False
5390,True,4,False,0,16,0.7125000000000001,0.3263433774416144,-7.0,-6.2,-0.8,7,False
5397,False,1,False,-1,17,0.7294117647058824,0.2995094027788462,27.2,36.4,-9.2,3,False
5397,True,3,False,-1,15,0.8133333333333332,0.2199567056967174,27.2,36.4,-9.2,3,False
5399,False,1,False,0,17,0.0941176470588235,0.1886484436567597,-2.0,-7.25,5.25,2,False
5399,True,3,False,0,15,0.1866666666666666,0.3335237551331168,-2.0,-7.25,5.25,2,False
5400,False,1,False,0,17,0.1647058823529412,0.2667891875399663,18.0,4.5,13.5,3,True
5400,True,5,False,0,16,0.25,0.3687817782917156,18.0,4.5,13.5,3,True
5409,False,1,True,0,16,0.725,0.3785938897200183,29.0,27.85,1.15,5,True
5409,True,4,True,0,16,0.6000000000000001,0.4381780460041329,29.0,27.85,1.15,5,True
5412,False,1,False,0,15,0.6,0.4342481186734476,25.0,31.0,-6.0,2,False
5412,True,5,False,0,16,0.6000000000000001,0.3502380143083653,25.0,31.0,-6.0,2,False
5414,False,1,False,0,16,0.7625,0.3283798613394758,-5.0,-4.7,-0.3,8,False
5414,True,2,False,0,15,0.8666666666666667,0.2992052966172383,-5.0,-4.7,-0.3,8,False
5416,False,1,True,0,15,0.2266666666666666,0.2914659173083209,22.0,32.2,-10.2,2,False
5416,True,3,True,0,16,0.275,0.3924283374069717,22.0,32.2,-10.2,2,False
5433,False,1,False,0,16,0.7000000000000001,0.3098386676965933,-3.0,2.0,-5.0,4,False
5433,True,2,False,0,15,0.72,0.3985688683993556,-3.0,2.0,-5.0,4,False
5434,False,1,False,0,16,0.0625,0.1408308678285174,3.92,-10.2,14.12,2,False
5434,True,4,False,0,16,0.0,0.0,3.92,-10.2,14.12,2,False
5448,False,1,False,0,15,0.3466666666666667,0.3739111175259754,9.0,9.9,-0.9,2,False
5448,True,4,False,0,15,0.5866666666666667,0.4307247491424304,9.0,9.9,-0.9,2,False
5449,False,1,False,0,15,0.12,0.1971221521218324,22.0,16.8,5.2,2,True
5449,True,2,False,0,15,0.1866666666666666,0.3159264531651691,22.0,16.8,5.2,2,True
5450,False,1,False,0,16,0.975,0.1,-4.0,2.8,-6.8,3,False
5450,True,3,False,0,17,0.9764705882352942,0.0970142500145332,-4.0,2.8,-6.8,3,False
5462,False,1,False,0,16,0.35,0.3829708431025353,-2.0,-12.1,10.1,2,True
5462,True,4,False,0,15,0.3066666666666667,0.3918211448145818,-2.0,-12.1,10.1,2,True
5470,False,1,True,0,18,0.7888888888888889,0.2948357247267763,7.75,8.4,-0.65,2,True
5470,True,2,True,0,16,0.6749999999999999,0.3492849839314596,7.75,8.4,-0.65,2,True
5473,False,1,False,0,18,0.4555555555555556,0.4104835344153816,7.0,2.0,5.0,4,True
5473,True,2,False,0,16,0.1875,0.2247220505424423,7.0,2.0,5.0,4,True
5474,False,1,True,0,18,0.5444444444444445,0.3745149368296233,23.2,23.6,-0.4,2,True
5474,True,5,True,0,16,0.4125,0.3757215280851852,23.2,23.6,-0.4,2,True
5481,False,1,False,0,16,0.6875,0.4193248541803041,22.0,28.4,-6.4,3,False
5481,True,2,False,0,16,0.8374999999999999,0.2753785273643051,22.0,28.4,-6.4,3,False
5486,False,1,True,0,15,0.5733333333333334,0.3369329451445933,28.0,22.55,5.45,2,False
5486,True,5,True,0,16,0.6125,0.3757215280851853,28.0,22.55,5.45,2,False
5495,False,1,False,0,15,0.6533333333333334,0.4033195589934447,16.0,16.4,-0.4,2,False
5495,True,5,False,0,16,0.5875,0.3757215280851853,16.0,16.4,-0.4,2,False
5496,False,1,False,0,15,0.3083333333333333,0.3629820276280251,30.0,22.0,8.0,2,True
5496,True,4,False,0,15,0.24,0.202837021134844,30.0,22.0,8.0,2,True
5499,False,1,True,-1,16,0.8166666666666667,0.2748737083745107,-6.82,-6.1,-0.72,2,False
5499,True,4,True,-1,15,0.6000000000000001,0.3295017884191655,-6.82,-6.1,-0.72,2,False
5501,False,1,False,0,32,0.49375,0.2827714225648604,12.0,13.4,-1.4,2,False
5501,True,4,False,0,32,0.5750000000000001,0.3546920518039603,12.0,13.4,-1.4,2,False
5505,False,1,True,0,18,0.1666666666666666,0.3162277660168379,4.0,-3.5,7.5,2,False
5505,True,4,True,0,15,0.0133333333333333,0.0516397779494322,4.0,-3.5,7.5,2,False
5507,False,1,False,0,18,0.2444444444444445,0.3535071714427275,5.41,4.15,1.26,3,False
5507,True,2,False,0,16,0.175,0.2816617356570348,5.41,4.15,1.26,3,False
5510,False,1,False,0,18,0.6000000000000001,0.3940737464575112,0.0,5.4,-5.4,5,False
5510,True,5,False,0,16,0.625,0.3785938897200182,0.0,5.4,-5.4,5,False
5511,False,1,False,0,18,0.7,0.3834824944236852,-4.0,-6.2,2.2,5,True
5511,True,4,False,0,15,0.6399999999999999,0.4084815085865489,-4.0,-6.2,2.2,5,True
5512,False,1,False,0,16,0.4,0.4258325179379016,7.0,2.3,4.7,7,True
5512,True,5,False,0,16,0.3125,0.3792536530256938,7.0,2.3,4.7,7,True
5524,False,1,False,0,15,0.1066666666666666,0.2120197654757238,-3.0,-5.0,2.0,9,True
5524,True,3,False,0,15,0.0933333333333333,0.2604026186687142,-3.0,-5.0,2.0,9,True
5531,False,1,True,0,16,0.5375,0.3913651321549567,27.0,26.5,0.5,2,False
5531,True,4,True,0,15,0.6933333333333334,0.3844600418893019,27.0,26.5,0.5,2,False
5539,False,1,True,1,16,0.1374999999999999,0.2276693508870558,15.29,15.63,-0.34,2,True
5539,True,4,True,1,15,0.1466666666666666,0.2559761893688738,15.29,15.63,-0.34,2,True
5540,False,1,False,0,16,0.125,0.2909753712372692,-1.0,-6.0,5.0,9,False
5540,True,3,False,0,16,0.1125,0.1927865832122834,-1.0,-6.0,5.0,9,False
5542,False,1,False,0,16,0.3,0.39327683210007,7.0,3.5,3.5,2,True
5542,True,5,False,0,15,0.2933333333333333,0.3692979181920098,7.0,3.5,3.5,2,True
5547,False,1,False,0,16,0.8250000000000002,0.2408318915758459,2.0,5.2,-3.2,3,False
5547,True,3,False,0,16,0.9,0.1788854381999831,2.0,5.2,-3.2,3,False
5560,False,1,False,0,16,0.7,0.2633122354417533,12.2,23.4,-11.2,2,True
5560,True,2,False,0,15,0.7200000000000001,0.3839642840533106,12.2,23.4,-11.2,2,True
5561,False,1,False,0,16,0.6125,0.3612478373637689,14.0,14.05,-0.05,2,True
5561,True,4,False,0,15,0.6533333333333334,0.3739111175259754,14.0,14.05,-0.05,2,True
5565,False,1,False,0,16,0.2375,0.2753785273643051,8.0,-2.0,10.0,2,False
5565,True,5,False,0,15,0.1577777777777777,0.2411831506745697,8.0,-2.0,10.0,2,False
5568,False,1,False,0,16,0.2,0.3098386676965933,18.0,13.7,4.3,2,False
5568,True,3,False,0,15,0.0266666666666666,0.1032795558988644,18.0,13.7,4.3,2,False
5571,False,1,False,0,16,0.4375,0.3442382895611701,-9.0,-10.51,1.51,2,True
5571,True,5,False,0,15,0.6,0.3927922024247863,-9.0,-10.51,1.51,2,True
5573,False,1,False,0,16,0.4500000000000001,0.3966526608171605,11.0,10.0,1.0,8,True
5573,True,5,False,0,15,0.36,0.3942443042436649,11.0,10.0,1.0,8,True
5576,False,1,True,0,16,0.625,0.3924283374069717,0.0,4.4,-4.4,2,False
5576,True,3,True,0,15,0.5599999999999999,0.3561701038227982,0.0,4.4,-4.4,2,False
5580,False,1,False,0,15,0.3200000000000001,0.4262795863213318,9.0,11.5,-2.5,2,False
5580,True,4,False,0,16,0.35,0.3687817782917155,9.0,11.5,-2.5,2,False
5587,False,1,False,0,15,0.3333333333333333,0.4386125310350269,25.0,18.7,6.3,2,True
5587,True,2,False,0,16,0.4875,0.3649200825751669,25.0,18.7,6.3,2,True
5589,False,1,True,0,15,0.3066666666666667,0.3534860406754147,24.0,22.5,1.5,3,True
5589,True,3,True,0,16,0.3875000000000001,0.3757215280851853,24.0,22.5,1.5,3,True
5603,False,1,False,0,16,0.6625000000000001,0.3630886025935451,-6.0,-2.0,-4.0,3,False
5603,True,2,False,0,15,0.56,0.304255531702266,-6.0,-2.0,-4.0,3,False
5613,False,1,False,0,16,0.4375,0.4080441152620633,13.0,11.75,1.25,2,True
