problem_id,bRate_row1,bRate_row2,bRate_diff,absolute_bRate_diff,feedback_row1,feedback_row2,block_row1,block_row2,ambiguity_row1,ambiguity_row2,corr_row1,corr_row2,n_row1,n_row2,ev_diff,ev_max_conflict,n_outcomes_B
4860,0.75,0.5333333333333333,-0.21666666666666667,0.21666666666666667,False,True,1,3,False,False,0,0,16,15,-6.3,False,3
4861,0.2125,0.2666666666666666,0.05416666666666661,0.05416666666666661,False,True,1,5,False,False,0,0,16,15,4.8,True,2
4863,0.375,0.2705882352941177,-0.10441176470588232,0.10441176470588232,False,True,1,5,False,False,0,0,16,17,-0.6,False,2
4864,0.1,0.0375,-0.0625,0.0625,False,True,1,2,False,False,0,0,16,16,14.2,False,9
4866,0.7250000000000001,0.7375000000000002,0.012500000000000067,0.012500000000000067,False,True,1,4,False,False,0,0,16,16,-1.7,False,2
4870,0.7733333333333333,0.8000000000000002,0.02666666666666684,0.02666666666666684,False,True,1,2,False,False,0,0,15,15,-1.3,False,2
4876,0.4375000000000001,0.45,0.0124999999999999,0.0124999999999999,False,True,1,2,False,False,0,0,16,16,1.35,True,2
4878,0.1875,0.1058823529411764,-0.0816176470588236,0.0816176470588236,False,True,1,3,False,False,0,0,16,17,5.7,False,2
4880,0.425,0.4352941176470588,0.010294117647058787,0.010294117647058787,False,True,1,2,False,False,0,0,16,17,-1.4,False,2
4881,0.8125,0.7466666666666667,-0.0658333333333333,0.0658333333333333,False,True,1,4,True,True,0,0,16,15,-1.1,False,9
4883,0.3750000000000001,0.375,-1.1102230246251565e-16,1.1102230246251565e-16,False,True,1,5,False,False,0,0,16,16,1.5,True,2
4898,0.5176470588235293,0.6124999999999999,0.09485294117647058,0.09485294117647058,False,True,1,2,True,True,0,0,17,16,1.75,True,2
4903,0.5294117647058824,0.5,-0.02941176470588236,0.02941176470588236,False,True,1,5,True,True,0,0,17,30,-2.7,False,2
4909,0.7999999999999999,0.85,0.050000000000000044,0.050000000000000044,False,True,1,3,True,True,0,0,17,16,-1.85,False,2
4910,0.7333333333333335,0.7333333333333336,1.1102230246251565e-16,1.1102230246251565e-16,False,True,1,5,True,True,0,0,15,15,-5.2,False,2
4911,0.7466666666666666,1.0,0.2533333333333334,0.2533333333333334,False,True,1,2,False,False,0,0,15,16,-3.5,False,2
4916,0.2933333333333333,0.4666666666666667,0.1733333333333334,0.1733333333333334,False,True,1,4,False,False,0,0,15,15,3.2,True,7
4919,0.7466666666666666,0.8500000000000001,0.1033333333333335,0.1033333333333335,False,True,1,4,False,False,0,0,15,16,-9.6,False,9
4925,0.65,0.7466666666666666,0.09666666666666657,0.09666666666666657,False,True,1,3,True,True,0,0,16,15,-3.25,True,7
4928,0.5066666666666666,0.5333333333333333,0.026666666666666727,0.026666666666666727,False,True,1,3,True,True,0,0,15,15,-2.0,False,2
4961,0.4000000000000001,0.3466666666666667,-0.0533333333333334,0.0533333333333334,False,True,1,2,False,False,0,0,16,15,2.4,True,5
4963,0.475,0.4,-0.07499999999999996,0.07499999999999996,False,True,1,5,False,False,0,0,16,15,1.38,False,2
4973,0.2133333333333333,0.3125,0.09916666666666671,0.09916666666666671,False,True,1,4,False,False,0,0,15,16,-3.8,False,2
4976,0.5866666666666667,0.8266666666666667,0.24,0.24,False,True,1,5,False,False,0,0,15,15,-11.0,False,2
4978,0.2666666666666666,0.2,-0.0666666666666666,0.0666666666666666,False,True,1,3,False,False,0,0,15,16,2.5,True,3
4979,0.1733333333333333,0.0933333333333333,-0.08000000000000002,0.08000000000000002,False,True,1,5,False,False,0,0,15,15,2.85,False,9
4980,0.4266666666666665,0.4470588235294118,0.02039215686274526,0.02039215686274526,False,True,1,3,False,False,-1,-1,15,17,0.5,True,2
4992,0.28,0.4375,0.15749999999999997,0.15749999999999997,False,True,1,3,False,False,0,0,15,16,-3.6,False,7
4995,0.2625000000000001,0.4533333333333333,0.1908333333333332,0.1908333333333332,False,True,1,2,False,False,0,0,16,15,0.0,False,1
4996,0.775,0.8625,0.08750000000000002,0.08750000000000002,False,True,1,3,False,False,-1,-1,16,16,-6.9,False,2
4997,0.5875000000000001,0.4933333333333334,-0.09416666666666673,0.09416666666666673,False,True,1,2,False,False,0,0,16,15,-2.0,False,7
4999,0.125,0.1375,0.012500000000000011,0.012500000000000011,False,True,1,4,False,False,0,0,16,16,10.99,False,2
5002,0.1875,0.1199999999999999,-0.0675000000000001,0.0675000000000001,False,True,1,3,True,True,0,0,16,15,10.6,True,7
5010,0.7500000000000001,0.85,0.09999999999999987,0.09999999999999987,False,True,1,3,False,False,0,0,16,16,-8.6,False,2
5012,0.2,0.1733333333333333,-0.0266666666666667,0.0266666666666667,False,True,1,2,False,False,0,0,16,15,7.25,True,7
5020,0.1875,0.175,-0.012500000000000011,0.012500000000000011,False,True,1,4,True,True,0,0,16,16,-1.7,False,2
5021,0.7125,0.8624999999999999,0.1499999999999999,0.1499999999999999,False,True,1,5,True,True,0,0,16,16,-6.55,False,5
5022,0.5750000000000001,0.8625,0.2875,0.2875,False,True,1,4,True,True,-1,-1,16,16,-9.44,False,2
5026,0.3625,0.525,0.16250000000000003,0.16250000000000003,False,True,1,5,False,False,0,0,16,16,5.75,True,7
5037,0.2266666666666667,0.6125,0.38583333333333336,0.38583333333333336,False,True,1,3,False,False,0,0,15,16,-9.75,False,2
5044,0.2266666666666667,0.2125,-0.014166666666666716,0.014166666666666716,False,True,1,2,False,False,0,0,15,16,6.9,True,7
5045,0.1866666666666666,0.0,-0.1866666666666666,0.1866666666666666,False,True,1,2,False,False,0,0,15,16,1.9,False,2
5047,0.5875,0.8133333333333332,0.22583333333333322,0.22583333333333322,False,True,1,3,False,False,0,0,16,15,-6.0,False,2
5073,0.5866666666666666,0.4933333333333333,-0.09333333333333327,0.09333333333333327,False,True,1,5,False,False,0,0,15,15,7.6,True,2
5076,0.4,0.525,0.125,0.125,False,True,1,2,False,False,0,0,15,16,-1.2,False,2
5077,0.92,0.9333333333333332,0.013333333333333197,0.013333333333333197,False,True,1,4,False,False,0,0,15,15,-10.31,False,2
5080,0.24,0.4666666666666667,0.22666666666666668,0.22666666666666668,False,True,1,4,False,False,0,0,15,15,2.75,True,3
5083,0.6666666666666667,0.725,0.05833333333333324,0.05833333333333324,False,True,1,5,False,False,0,0,15,16,-9.75,False,2
5085,0.88,0.7466666666666666,-0.13333333333333341,0.13333333333333341,False,True,1,2,False,False,0,0,15,15,-7.0,False,7
5087,0.6375,0.6375000000000001,1.1102230246251565e-16,1.1102230246251565e-16,False,True,1,4,False,False,0,0,16,16,0.0,False,1
5089,0.5625,0.7625000000000001,0.20000000000000007,0.20000000000000007,False,True,1,3,False,False,0,0,16,16,3.25,True,3
5091,0.475,0.5733333333333334,0.09833333333333338,0.09833333333333338,False,True,1,4,False,False,0,0,16,15,-2.55,False,9
5096,0.5499999999999999,0.5999999999999999,0.04999999999999993,0.04999999999999993,False,True,1,5,False,False,0,0,16,16,1.75,True,9
5100,0.675,0.6000000000000001,-0.07499999999999996,0.07499999999999996,False,True,1,3,False,False,0,0,16,17,2.2,True,7
5102,0.1125,0.1125,0.0,0.0,False,True,1,4,True,True,0,0,16,16,6.5,False,5
5103,0.4129032258064515,0.3882352941176471,-0.02466793168880438,0.02466793168880438,False,True,1,4,False,False,0,0,31,17,2.8,True,2
5109,0.3333333333333333,0.3125,-0.020833333333333315,0.020833333333333315,False,True,1,3,True,True,0,0,15,16,3.6,False,2
5112,0.5866666666666666,0.4125,-0.17416666666666658,0.17416666666666658,False,True,1,5,False,False,-1,-1,15,16,8.39,True,2
5133,0.4199999999999999,0.4625,0.04250000000000015,0.04250000000000015,False,True,1,3,False,False,0,0,30,16,6.7,True,7
5134,0.6125,0.325,-0.28750000000000003,0.28750000000000003,False,True,1,2,False,False,0,0,16,16,9.67,False,2
5135,0.3733333333333333,0.4,0.026666666666666727,0.026666666666666727,False,True,1,3,False,False,0,0,15,17,3.5,True,2
5140,0.3375,0.4266666666666667,0.08916666666666667,0.08916666666666667,False,True,1,2,True,True,0,0,16,15,2.0,True,2
5142,0.5733333333333334,0.5294117647058824,-0.043921568627451,0.043921568627451,False,True,1,5,False,False,0,0,15,17,3.0,False,2
5146,0.2533333333333333,0.0266666666666666,-0.2266666666666667,0.2266666666666667,False,True,1,4,False,False,0,0,15,15,1.01,False,2
5151,0.7866666666666667,0.8533333333333333,0.06666666666666654,0.06666666666666654,False,True,1,5,False,False,0,0,15,15,-4.44,False,2
5163,0.2933333333333333,0.4133333333333333,0.12,0.12,False,True,1,5,False,False,0,0,15,15,5.1,True,4
5166,0.5499999999999999,0.4375,-0.11249999999999993,0.11249999999999993,False,True,1,2,True,True,0,0,16,16,2.5,True,2
5169,0.6749999999999999,0.52,-0.15499999999999992,0.15499999999999992,False,True,1,3,False,False,0,0,16,15,0.51,False,2
5173,0.6625000000000001,0.7466666666666666,0.0841666666666665,0.0841666666666665,False,True,1,2,False,False,0,0,16,15,-2.8,False,2
5184,0.6933333333333332,0.7749999999999999,0.08166666666666667,0.08166666666666667,False,True,1,3,True,True,0,0,15,16,0.25,True,8
5186,0.5733333333333334,0.525,-0.04833333333333334,0.04833333333333334,False,True,1,2,False,False,0,0,15,16,-4.5,False,2
5198,0.375,0.4625000000000001,0.08750000000000008,0.08750000000000008,False,True,1,2,False,False,0,0,16,16,-3.25,False,6
5202,0.1,0.175,0.07499999999999998,0.07499999999999998,False,True,1,4,False,False,0,0,16,16,8.25,True,6
5203,0.2470588235294117,0.45,0.20294117647058832,0.20294117647058832,False,True,1,5,True,True,0,0,17,16,0.4,True,2
5207,0.8241379310344827,0.8705882352941176,0.04645030425963481,0.04645030425963481,False,True,1,5,False,False,0,0,16,17,-7.1,False,2
5214,0.8625,0.9066666666666666,0.044166666666666576,0.044166666666666576,False,True,1,4,True,True,0,0,16,15,-2.85,False,2
5215,0.8588235294117647,0.8500000000000001,-0.008823529411764564,0.008823529411764564,False,True,1,4,False,False,0,0,17,16,-5.01,False,2
5216,0.6875,0.7882352941176469,0.10073529411764692,0.10073529411764692,False,True,1,5,False,False,0,0,16,17,-1.4,False,4
5217,0.8125000000000001,0.9176470588235294,0.10514705882352926,0.10514705882352926,False,True,1,4,False,False,0,0,16,17,-9.92,False,5
5221,0.9,0.9625,0.0625,0.0625,False,True,1,4,False,False,0,0,16,16,-9.8,False,2
5222,0.7625,0.8133333333333334,0.0508333333333334,0.0508333333333334,False,True,1,3,False,False,-1,-1,16,15,-3.4,False,3
5223,0.6625,0.8125000000000002,0.15000000000000024,0.15000000000000024,False,True,1,2,False,False,0,0,16,16,-6.8,False,2
5227,0.75,0.9375,0.1875,0.1875,False,True,1,4,False,False,0,0,16,16,-5.7,False,2
5228,0.4513368983957221,0.5647058823529412,0.11336898395721906,0.11336898395721906,False,True,1,3,False,False,0,0,17,17,-2.4,False,2
5230,0.4,0.4235294117647059,0.023529411764705854,0.023529411764705854,False,True,1,5,False,False,0,0,17,17,-1.1,True,2
5231,0.4117647058823529,0.6352941176470588,0.22352941176470587,0.22352941176470587,False,True,1,4,False,False,0,0,17,17,5.2,False,9
5232,0.1764705882352941,0.0941176470588235,-0.0823529411764706,0.0823529411764706,False,True,1,2,False,False,0,0,17,17,6.8,False,2
5234,0.4125,0.3750000000000001,-0.03749999999999987,0.03749999999999987,False,True,1,5,False,False,0,0,16,16,-0.4,False,8
5235,0.35,0.3578947368421053,0.007894736842105343,0.007894736842105343,False,True,1,3,False,False,-1,-1,16,19,6.64,True,2
5236,0.475,0.4210526315789473,-0.05394736842105269,0.05394736842105269,False,True,1,2,False,False,0,0,16,19,-1.1,True,2
5238,0.4266666666666665,0.24,-0.18666666666666654,0.18666666666666654,False,True,1,2,False,False,-1,-1,15,20,2.15,False,2
5241,0.6750000000000002,0.5647058823529412,-0.11029411764705899,0.11029411764705899,False,True,1,4,True,True,0,0,16,17,-0.2,False,2
5243,0.3125,0.4947368421052633,0.1822368421052633,0.1822368421052633,False,True,1,3,False,False,0,0,16,19,-3.2,False,2
5244,0.6375000000000001,0.5888888888888889,-0.04861111111111116,0.04861111111111116,False,True,1,2,True,True,1,1,16,18,0.0,False,2
5249,0.0375,0.0625,0.025,0.025,False,True,1,3,True,True,0,0,16,16,5.2,False,2
5250,0.3058823529411764,0.2,-0.10588235294117637,0.10588235294117637,False,True,1,4,False,False,0,0,17,17,3.4,True,9
5253,0.7647058823529412,0.7176470588235294,-0.04705882352941182,0.04705882352941182,False,True,1,2,False,False,0,0,17,17,-4.8,True,5
5254,0.5176470588235293,0.65,0.13235294117647067,0.13235294117647067,False,True,1,2,True,True,0,0,17,16,-0.2,False,3
5264,0.8750000000000001,1.0,0.12499999999999989,0.12499999999999989,False,True,1,3,True,True,0,0,16,15,-5.0,False,7
5269,0.7375,0.8133333333333334,0.07583333333333331,0.07583333333333331,False,True,1,4,False,False,0,0,16,15,-4.25,False,7
5271,0.5874999999999999,0.7066666666666668,0.11916666666666687,0.11916666666666687,False,True,1,4,False,False,0,0,16,15,-15.2,False,2
5272,0.3875000000000001,0.52,0.1324999999999999,0.1324999999999999,False,True,1,5,False,False,0,0,16,30,3.0,True,2
5274,0.6,0.5333333333333333,-0.06666666666666665,0.06666666666666665,False,True,1,5,False,False,0,0,16,15,-11.72,False,2
5281,0.6533333333333332,0.6375,-0.015833333333333255,0.015833333333333255,False,True,1,2,False,False,0,0,15,16,-10.75,False,3
5327,0.4125,0.52,0.10750000000000004,0.10750000000000004,False,True,1,5,False,False,0,0,16,15,1.0,True,7
5329,0.5882352941176471,0.4125,-0.1757352941176471,0.1757352941176471,False,True,1,4,True,True,0,0,17,16,1.2,True,3
5332,0.5733333333333334,0.6666666666666664,0.09333333333333305,0.09333333333333305,False,True,1,3,True,True,1,1,15,15,1.4,True,2
5335,0.625,0.7333333333333333,0.10833333333333328,0.10833333333333328,False,True,1,3,False,False,0,0,16,15,-6.2,True,9
5347,0.68,0.6666666666666666,-0.01333333333333342,0.01333333333333342,False,True,1,3,False,False,0,0,15,15,-2.55,False,2
5387,0.9333333333333332,0.975,0.04166666666666674,0.04166666666666674,False,True,1,4,False,False,0,0,15,16,-9.75,False,7
5389,0.8,0.7733333333333333,-0.026666666666666727,0.026666666666666727,False,True,1,4,False,False,0,0,15,15,1.52,True,8
5390,0.7561904761904761,0.7125000000000001,-0.043690476190475946,0.043690476190475946,False,True,1,4,False,False,0,0,15,16,-0.8,False,7
5397,0.7294117647058824,0.8133333333333332,0.08392156862745082,0.08392156862745082,False,True,1,3,False,False,-1,-1,17,15,-9.2,False,3
5399,0.0941176470588235,0.1866666666666666,0.09254901960784309,0.09254901960784309,False,True,1,3,False,False,0,0,17,15,5.25,False,2
5400,0.1647058823529412,0.25,0.0852941176470588,0.0852941176470588,False,True,1,5,False,False,0,0,17,16,13.5,True,3
5409,0.725,0.6000000000000001,-0.12499999999999989,0.12499999999999989,False,True,1,4,True,True,0,0,16,16,1.15,True,5
5412,0.6,0.6000000000000001,1.1102230246251565e-16,1.1102230246251565e-16,False,True,1,5,False,False,0,0,15,16,-6.0,False,2
5414,0.7625,0.8666666666666667,0.10416666666666674,0.10416666666666674,False,True,1,2,False,False,0,0,16,15,-0.3,False,8
5416,0.2266666666666666,0.275,0.04833333333333342,0.04833333333333342,False,True,1,3,True,True,0,0,15,16,-10.2,False,2
5433,0.7000000000000001,0.72,0.019999999999999907,0.019999999999999907,False,True,1,2,False,False,0,0,16,15,-5.0,False,4
5434,0.0625,0.0,-0.0625,0.0625,False,True,1,4,False,False,0,0,16,16,14.12,False,2
5448,0.3466666666666667,0.5866666666666667,0.24,0.24,False,True,1,4,False,False,0,0,15,15,-0.9,False,2
5449,0.12,0.1866666666666666,0.0666666666666666,0.0666666666666666,False,True,1,2,False,False,0,0,15,15,5.2,True,2
5450,0.975,0.9764705882352942,0.0014705882352942234,0.0014705882352942234,False,True,1,3,False,False,0,0,16,17,-6.8,False,3
5462,0.35,0.3066666666666667,-0.04333333333333328,0.04333333333333328,False,True,1,4,False,False,0,0,16,15,10.1,True,2
5470,0.7888888888888889,0.6749999999999999,-0.11388888888888893,0.11388888888888893,False,True,1,2,True,True,0,0,18,16,-0.65,True,2
5473,0.4555555555555556,0.1875,-0.2680555555555556,0.2680555555555556,False,True,1,2,False,False,0,0,18,16,5.0,True,4
5474,0.5444444444444445,0.4125,-0.13194444444444453,0.13194444444444453,False,True,1,5,True,True,0,0,18,16,-0.4,True,2
5481,0.6875,0.8374999999999999,0.1499999999999999,0.1499999999999999,False,True,1,2,False,False,0,0,16,16,-6.4,False,3
5486,0.5733333333333334,0.6125,0.03916666666666668,0.03916666666666668,False,True,1,5,True,True,0,0,15,16,5.45,False,2
5495,0.6533333333333334,0.5875,-0.06583333333333341,0.06583333333333341,False,True,1,5,False,False,0,0,15,16,-0.4,False,2
5496,0.3083333333333333,0.24,-0.0683333333333333,0.0683333333333333,False,True,1,4,False,False,0,0,15,15,8.0,True,2
5499,0.8166666666666667,0.6000000000000001,-0.21666666666666656,0.21666666666666656,False,True,1,4,True,True,-1,-1,16,15,-0.72,False,2
5501,0.49375,0.5750000000000001,0.08125000000000004,0.08125000000000004,False,True,1,4,False,False,0,0,32,32,-1.4,False,2
5505,0.1666666666666666,0.0133333333333333,-0.1533333333333333,0.1533333333333333,False,True,1,4,True,True,0,0,18,15,7.5,False,2
5507,0.2444444444444445,0.175,-0.0694444444444445,0.0694444444444445,False,True,1,2,False,False,0,0,18,16,1.26,False,3
5510,0.6000000000000001,0.625,0.02499999999999991,0.02499999999999991,False,True,1,5,False,False,0,0,18,16,-5.4,False,5
5511,0.7,0.6399999999999999,-0.06000000000000005,0.06000000000000005,False,True,1,4,False,False,0,0,18,15,2.2,True,5
5512,0.4,0.3125,-0.08750000000000002,0.08750000000000002,False,True,1,5,False,False,0,0,16,16,4.7,True,7
5524,0.1066666666666666,0.0933333333333333,-0.013333333333333308,0.013333333333333308,False,True,1,3,False,False,0,0,15,15,2.0,True,9
5531,0.5375,0.6933333333333334,0.15583333333333338,0.15583333333333338,False,True,1,4,True,True,0,0,16,15,0.5,False,2
5539,0.1374999999999999,0.1466666666666666,0.009166666666666712,0.009166666666666712,False,True,1,4,True,True,1,1,16,15,-0.34,True,2
5540,0.125,0.1125,-0.012499999999999997,0.012499999999999997,False,True,1,3,False,False,0,0,16,16,5.0,False,9
5542,0.3,0.2933333333333333,-0.00666666666666671,0.00666666666666671,False,True,1,5,False,False,0,0,16,15,3.5,True,2
5547,0.8250000000000002,0.9,0.07499999999999984,0.07499999999999984,False,True,1,3,False,False,0,0,16,16,-3.2,False,3
5560,0.7,0.7200000000000001,0.02000000000000013,0.02000000000000013,False,True,1,2,False,False,0,0,16,15,-11.2,True,2
5561,0.6125,0.6533333333333334,0.04083333333333339,0.04083333333333339,False,True,1,4,False,False,0,0,16,15,-0.05,True,2
5565,0.2375,0.1577777777777777,-0.07972222222222228,0.07972222222222228,False,True,1,5,False,False,0,0,16,15,10.0,False,2
5568,0.2,0.0266666666666666,-0.17333333333333342,0.17333333333333342,False,True,1,3,False,False,0,0,16,15,4.3,False,2
5571,0.4375,0.6,0.16249999999999998,0.16249999999999998,False,True,1,5,False,False,0,0,16,15,1.51,True,2
5573,0.4500000000000001,0.36,-0.09000000000000014,0.09000000000000014,False,True,1,5,False,False,0,0,16,15,1.0,True,8
5576,0.625,0.5599999999999999,-0.06500000000000006,0.06500000000000006,False,True,1,3,True,True,0,0,16,15,-4.4,False,2
5580,0.3200000000000001,0.35,0.02999999999999986,0.02999999999999986,False,True,1,4,False,False,0,0,15,16,-2.5,False,2
5587,0.3333333333333333,0.4875,0.15416666666666667,0.15416666666666667,False,True,1,2,False,False,0,0,15,16,6.3,True,2
5589,0.3066666666666667,0.3875000000000001,0.08083333333333342,0.08083333333333342,False,True,1,3,True,True,0,0,15,16,1.5,True,3
5603,0.6625000000000001,0.56,-0.10250000000000004,0.10250000000000004,False,True,1,2,False,False,0,0,16,15,-4.0,False,3
5613,0.4375,0.4470588235294118,0.009558823529411786,0.009558823529411786,False,True,1,5,False,False,0,0,16,17,1.25,True,2
5614,0.15,0.1,-0.04999999999999999,0.04999999999999999,False,True,1,4,False,False,0,0,16,16,2.91,True,2
5618,0.8,0.6749999999999999,-0.1250000000000001,0.1250000000000001,False,True,1,3,False,False,1,1,16,16,-2.5,True,3
5623,0.8374999999999999,0.8,-0.03749999999999987,0.03749999999999987,False,True,1,2,False,False,0,0,16,15,-3.34,False,2
5624,0.675,0.7200000000000001,0.04500000000000004,0.04500000000000004,False,True,1,5,False,False,0,0,16,15,-0.38,False,3
5627,0.2125,0.5599999999999999,0.3474999999999999,0.3474999999999999,False,True,1,3,False,False,0,0,16,15,-3.1,False,6
5630,0.6,0.7125,0.11250000000000004,0.11250000000000004,False,True,1,4,True,True,0,0,16,16,-4.83,True,2
5638,0.875,0.7000000000000001,-0.17499999999999993,0.17499999999999993,False,True,1,2,False,False,-1,-1,16,16,-10.0,False,2
5640,0.4249999999999999,0.36,-0.06499999999999989,0.06499999999999989,False,True,1,4,False,False,1,1,16,15,7.2,False,9
5644,0.6,0.5733333333333335,-0.026666666666666505,0.026666666666666505,False,True,1,4,False,False,0,0,15,15,0.5,True,2
5652,0.6266666666666667,0.4933333333333334,-0.1333333333333333,0.1333333333333333,False,True,1,2,False,False,0,0,15,15,-6.0,False,2
5658,0.8666666666666667,0.7999999999999999,-0.06666666666666676,0.06666666666666676,False,True,1,5,True,True,0,0,15,15,-1.11,False,2
5662,0.5066666666666667,0.4133333333333333,-0.09333333333333343,0.09333333333333343,False,True,1,3,False,False,0,0,15,15,2.0,True,2
5669,0.5733333333333334,0.625,0.05166666666666664,0.05166666666666664,False,True,1,2,False,False,0,0,15,16,4.0,True,8
5674,0.6133333333333333,0.5066666666666666,-0.10666666666666669,0.10666666666666669,False,True,1,5,False,False,0,0,15,15,-9.0,True,2
5678,0.7333333333333335,0.7599999999999999,0.026666666666666394,0.026666666666666394,False,True,1,5,False,False,0,0,15,15,-2.2,False,3
5710,0.3875000000000001,0.325,-0.06250000000000011,0.06250000000000011,False,True,1,3,False,False,0,0,16,16,-1.6,False,3
5712,0.9375,0.8999999999999999,-0.03750000000000009,0.03750000000000009,False,True,1,4,False,False,0,0,16,16,-8.35,False,9
5717,0.6400000000000002,0.5733333333333334,-0.06666666666666687,0.06666666666666687,False,True,1,3,False,False,0,0,30,15,-4.5,False,2
5719,0.9,0.92,0.020000000000000018,0.020000000000000018,False,True,1,5,False,False,0,0,16,15,-5.2,False,2
5723,0.56,0.4375,-0.12250000000000005,0.12250000000000005,False,True,1,5,False,False,0,0,15,16,1.41,True,9
5724,0.775,0.7733333333333333,-0.0016666666666667052,0.0016666666666667052,False,True,1,3,False,False,-1,-1,16,15,-3.9,False,5
5725,0.3875,0.2625,-0.125,0.125,False,True,1,4,False,False,0,0,16,16,5.8,True,8
5726,0.6499999999999999,0.4625,-0.1874999999999999,0.1874999999999999,False,True,1,2,False,False,0,0,16,16,10.11,True,2
5737,0.9466666666666668,0.92,-0.026666666666666727,0.026666666666666727,False,True,1,2,False,False,0,0,15,15,-4.64,False,2
5739,0.7333333333333333,0.5625,-0.17083333333333328,0.17083333333333328,False,True,1,5,False,False,0,0,15,16,1.0,True,7
5741,0.4133333333333333,0.2133333333333332,-0.20000000000000007,0.20000000000000007,False,True,1,4,False,False,0,0,15,15,6.0,True,3
5753,0.3647058823529412,0.625,0.2602941176470588,0.2602941176470588,False,True,1,3,False,False,0,0,17,16,-3.8,False,9
5756,0.6352941176470589,0.9375,0.3022058823529411,0.3022058823529411,False,True,1,2,False,False,0,0,17,16,-9.49,False,3
5757,0.776470588235294,0.84,0.06352941176470595,0.06352941176470595,False,True,1,3,False,False,0,0,17,15,-5.4,False,2
5758,0.5411764705882353,0.6133333333333333,0.07215686274509803,0.07215686274509803,False,True,1,2,False,False,0,0,17,15,1.8,True,7
5763,0.8352941176470587,0.9866666666666668,0.15137254901960806,0.15137254901960806,False,True,1,2,True,True,0,0,17,15,-9.25,False,7
5767,0.2333333333333333,0.225,-0.008333333333333304,0.008333333333333304,False,True,1,2,False,False,0,0,18,16,-1.25,True,2
5771,0.8300653594771242,0.92,0.08993464052287581,0.08993464052287581,False,True,1,5,True,True,0,0,18,15,-5.0,False,2
5772,0.3411764705882353,0.2500000000000001,-0.09117647058823519,0.09117647058823519,False,True,1,2,False,False,0,0,17,16,4.2,True,9
5777,0.4625000000000001,0.7625000000000001,0.3,0.3,False,True,1,5,True,True,0,0,16,16,-7.71,False,9
5778,0.35,0.4451612903225807,0.09516129032258075,0.09516129032258075,False,True,1,3,False,False,0,0,16,31,-7.0,False,2
5782,0.4000000000000001,0.4625000000000001,0.0625,0.0625,False,True,1,2,False,False,0,0,16,16,4.0,True,7
5785,0.2875,0.2375,-0.04999999999999999,0.04999999999999999,False,True,1,5,True,True,0,0,16,16,-2.25,True,2
5786,0.8625,0.7066666666666668,-0.15583333333333327,0.15583333333333327,False,True,1,4,True,True,1,1,16,15,-3.5,False,5
5794,0.7374999999999999,0.6588235294117647,-0.07867647058823524,0.07867647058823524,False,True,1,3,True,True,0,0,16,17,0.0,False,7
5802,0.75,0.8250000000000002,0.07500000000000018,0.07500000000000018,False,True,1,2,True,True,0,0,16,16,-1.2,True,3
5806,0.5375,0.3176470588235294,-0.21985294117647058,0.21985294117647058,False,True,1,4,False,False,0,0,16,17,4.05,True,3
5807,0.4933333333333334,0.6249999999999999,0.1316666666666665,0.1316666666666665,False,True,1,2,False,False,0,0,30,16,7.6,True,2
5808,0.25,0.1466666666666666,-0.10333333333333339,0.10333333333333339,False,True,1,2,True,True,0,0,16,15,2.95,True,2
5811,0.52109375,0.6823529411764706,0.16125919117647058,0.16125919117647058,False,True,1,3,False,False,1,1,16,17,-4.14,False,2
5813,0.6124999999999999,0.6124999999999999,0.0,0.0,False,True,1,3,False,False,0,0,16,16,5.25,True,8
5817,0.6625,0.5866666666666667,-0.07583333333333331,0.07583333333333331,False,True,1,5,False,False,0,0,16,15,-5.79,True,9
5818,0.675,0.8933333333333332,0.21833333333333316,0.21833333333333316,False,True,1,2,False,False,0,0,16,15,-1.2,False,7
5822,0.3625,0.36,-0.0025000000000000022,0.0025000000000000022,False,True,1,4,False,False,0,0,16,15,2.0,True,4
5823,0.6,0.6470588235294117,0.04705882352941171,0.04705882352941171,False,True,1,2,False,False,0,0,16,17,2.6,True,3
5824,0.4624999999999999,0.6,0.13750000000000007,0.13750000000000007,False,True,1,3,False,False,0,0,32,16,-2.19,False,5
5827,0.05,0.2125,0.16249999999999998,0.16249999999999998,False,True,1,3,True,True,0,0,16,16,9.0,False,2
5833,0.275,0.1875,-0.08750000000000002,0.08750000000000002,False,True,1,3,False,False,0,0,16,16,0.25,False,2
5842,0.175,0.1,-0.07499999999999998,0.07499999999999998,False,True,1,3,False,False,0,0,16,16,4.22,False,2
5843,0.58125,0.4625,-0.11875000000000002,0.11875000000000002,False,True,1,4,False,False,0,0,16,16,0.2,False,7
5847,0.6875,0.76,0.07250000000000001,0.07250000000000001,False,True,1,5,False,False,0,0,16,15,-3.0,False,2
5854,0.9375,0.8625,-0.07499999999999996,0.07499999999999996,False,True,1,3,False,False,0,0,16,16,-0.8,False,9
5857,0.55,0.4666666666666667,-0.08333333333333337,0.08333333333333337,False,True,1,3,False,False,0,0,16,15,-6.6,False,5
5861,0.3625,0.44,0.07750000000000001,0.07750000000000001,False,True,1,2,False,False,0,0,16,15,1.6,True,2
5867,0.5375000000000001,0.7733333333333333,0.23583333333333323,0.23583333333333323,False,True,1,4,False,False,0,0,16,15,-3.5,False,5
5871,0.5375,0.3333333333333333,-0.20416666666666666,0.20416666666666666,False,True,1,4,False,False,0,0,16,15,8.2,False,5
